"","doc_id","sentence_id","subject","predicate","object","triple_type","file"
"68141","data_raw/portal/gsp_num_id_0156.pdf151",23,"The cause","would be","groundwater levels","direct","unfiltered_dependency_edgelist_0156.RDS"
"68142","data_raw/portal/gsp_num_id_0156.pdf151",23,"that","decline below","historical low levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68143","data_raw/portal/gsp_num_id_0156.pdf151",24,"The following factors","could result in","groundwater levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68144","data_raw/portal/gsp_num_id_0156.pdf151",25,"that","exceed","those","direct","unfiltered_dependency_edgelist_0156.RDS"
"68145","data_raw/portal/gsp_num_id_0156.pdf151",27,"that","exceed","the duration","direct","unfiltered_dependency_edgelist_0156.RDS"
"68146","data_raw/portal/gsp_num_id_0156.pdf152",1,"Criteria","Used §","354.26(b)(2","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68147","data_raw/portal/gsp_num_id_0156.pdf152",2,"undesirable results","is based on","the qualitative description","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68148","data_raw/portal/gsp_num_id_0156.pdf152",2,"which","is","land subsidence","direct","unfiltered_dependency_edgelist_0156.RDS"
"68149","data_raw/portal/gsp_num_id_0156.pdf152",4,"groundwater levels","will be used as","a proxy","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68150","data_raw/portal/gsp_num_id_0156.pdf152",6,"InSAR data","will be reviewed In","addition","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68151","data_raw/portal/gsp_num_id_0156.pdf152",6,"groundwater levels","are below","historical low levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68152","data_raw/portal/gsp_num_id_0156.pdf153",4,"an undesirable result","is occurring in","the basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68153","data_raw/portal/gsp_num_id_0156.pdf153",5,"undesirable results","are occurring","that","direct","unfiltered_dependency_edgelist_0156.RDS"
"68154","data_raw/portal/gsp_num_id_0156.pdf153",5,"The determination","may depend upon","measurements","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68155","data_raw/portal/gsp_num_id_0156.pdf153",7,"Each Agency","shall establish","minimum thresholds","direct","unfiltered_dependency_edgelist_0156.RDS"
"68156","data_raw/portal/gsp_num_id_0156.pdf153",7,"that","quantify","groundwater conditions","direct","unfiltered_dependency_edgelist_0156.RDS"
"68157","data_raw/portal/gsp_num_id_0156.pdf153",7,"that","quantify for","each applicable sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68158","data_raw/portal/gsp_num_id_0156.pdf153",8,"The numeric value","shall represent","a point","direct","unfiltered_dependency_edgelist_0156.RDS"
"68159","data_raw/portal/gsp_num_id_0156.pdf153",8,"The numeric value","shall represent","the basin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68160","data_raw/portal/gsp_num_id_0156.pdf153",8,"that","may cause","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68161","data_raw/portal/gsp_num_id_0156.pdf153",10,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68162","data_raw/portal/gsp_num_id_0156.pdf153",14,"The minimum threshold","shall be","the rate","direct","unfiltered_dependency_edgelist_0156.RDS"
"68163","data_raw/portal/gsp_num_id_0156.pdf153",14,"that","interferes with","land uses","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68164","data_raw/portal/gsp_num_id_0156.pdf153",16,"that","defines","the minimum threshold","direct","unfiltered_dependency_edgelist_0156.RDS"
"68165","data_raw/portal/gsp_num_id_0156.pdf153",17,"An Agency","may establish","a representative minimum threshold","direct","unfiltered_dependency_edgelist_0156.RDS"
"68166","data_raw/portal/gsp_num_id_0156.pdf153",22,"inelastic compaction","begins at","which","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68167","data_raw/portal/gsp_num_id_0156.pdf153",22,"groundwater levels","decline past","historical low levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68168","data_raw/portal/gsp_num_id_0156.pdf153",23,"the minimum thresholds","are defined as","the historical groundwater levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68169","data_raw/portal/gsp_num_id_0156.pdf154",1,"4.8.2.2 Evaluation","may establish","a representative minimum threshold","direct","unfiltered_dependency_edgelist_0156.RDS"
"68170","data_raw/portal/gsp_num_id_0156.pdf154",3,"level elevations","are used as","a proxy","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68171","data_raw/portal/gsp_num_id_0156.pdf154",7,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68172","data_raw/portal/gsp_num_id_0156.pdf154",8,"basin conditions","will avoid","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68173","data_raw/portal/gsp_num_id_0156.pdf154",8,"basin conditions","will avoid for","each","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68174","data_raw/portal/gsp_num_id_0156.pdf154",13,"ASRVGB","is separated from","the adjacent basins","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68175","data_raw/portal/gsp_num_id_0156.pdf154",17,"minimum thresholds","may affect","the interests","direct","unfiltered_dependency_edgelist_0156.RDS"
"68176","data_raw/portal/gsp_num_id_0156.pdf155",3,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68177","data_raw/portal/gsp_num_id_0156.pdf155",3,"state standards","relate to","the relevant sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68178","data_raw/portal/gsp_num_id_0156.pdf155",4,"the threshold","differs from","other regulatory standards","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68179","data_raw/portal/gsp_num_id_0156.pdf155",4,"the Agency","shall explain","the nature","direct","unfiltered_dependency_edgelist_0156.RDS"
"68180","data_raw/portal/gsp_num_id_0156.pdf155",10,"level monitoring","will be conducted in","accordance","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68181","data_raw/portal/gsp_num_id_0156.pdf155",14,"Each Agency","shall establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"68182","data_raw/portal/gsp_num_id_0156.pdf155",16,"Measurable objectives","shall be established for","each sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68183","data_raw/portal/gsp_num_id_0156.pdf155",17,"Measurable objectives","shall provide","a reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68184","data_raw/portal/gsp_num_id_0156.pdf155",17,"Measurable objectives","shall provide under","adverse conditions","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68185","data_raw/portal/gsp_num_id_0156.pdf155",17,"which","shall take into","consideration components","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68186","data_raw/portal/gsp_num_id_0156.pdf155",18,"An Agency","may establish","a representative measurable objective","direct","unfiltered_dependency_edgelist_0156.RDS"
"68187","data_raw/portal/gsp_num_id_0156.pdf155",18,"groundwater elevation","to serve as","the value","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68188","data_raw/portal/gsp_num_id_0156.pdf155",20,"Each Plan","shall describe","a reasonable path","direct","unfiltered_dependency_edgelist_0156.RDS"
"68189","data_raw/portal/gsp_num_id_0156.pdf155",22,"An Agency","may establish","measurable objectives","direct","unfiltered_dependency_edgelist_0156.RDS"
"68190","data_raw/portal/gsp_num_id_0156.pdf155",22,"that","exceed","the reasonable margin","direct","unfiltered_dependency_edgelist_0156.RDS"
"68191","data_raw/portal/gsp_num_id_0156.pdf155",22,"that","exceed for","the purpose","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68192","data_raw/portal/gsp_num_id_0156.pdf155",22,"failure","shall not be","grounds","direct","unfiltered_dependency_edgelist_0156.RDS"
"68193","data_raw/portal/gsp_num_id_0156.pdf155",26,"Each Plan","shall describe","the following information","direct","unfiltered_dependency_edgelist_0156.RDS"
"68194","data_raw/portal/gsp_num_id_0156.pdf155",26,"Each Plan","shall describe For","each sustainability indicator","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68195","data_raw/portal/gsp_num_id_0156.pdf155",26,"Each Plan","shall describe For","the quantitative values","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68196","data_raw/portal/gsp_num_id_0156.pdf155",26,"that","will be measured at","each monitoring site","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68197","data_raw/portal/gsp_num_id_0156.pdf156",1,"the chronic lowering","are used as","a proxy","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68198","data_raw/portal/gsp_num_id_0156.pdf156",1,"the measurable objectives","are adopted for","the subsidence measurable objectives","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68199","data_raw/portal/gsp_num_id_0156.pdf156",3,"The Arroyo Conejo","has losing","conditions","direct","unfiltered_dependency_edgelist_0156.RDS"
"68200","data_raw/portal/gsp_num_id_0156.pdf156",3,"that","drain","Conejo Valley","direct","unfiltered_dependency_edgelist_0156.RDS"
"68201","data_raw/portal/gsp_num_id_0156.pdf156",4,"The GSAs","have developed","SMC","direct","unfiltered_dependency_edgelist_0156.RDS"
"68202","data_raw/portal/gsp_num_id_0156.pdf156",7,"Each Agency","shall describe","the processes","direct","unfiltered_dependency_edgelist_0156.RDS"
"68203","data_raw/portal/gsp_num_id_0156.pdf156",7,"Each Agency","shall describe in","its Plan","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68204","data_raw/portal/gsp_num_id_0156.pdf156",10,"The description","shall include","the following","direct","unfiltered_dependency_edgelist_0156.RDS"
"68205","data_raw/portal/gsp_num_id_0156.pdf156",11,"The cause","has led","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68206","data_raw/portal/gsp_num_id_0156.pdf156",13,"the effects","cause","undesirable results","direct","unfiltered_dependency_edgelist_0156.RDS"
"68207","data_raw/portal/gsp_num_id_0156.pdf156",14,"The criteria","shall be based on","a quantitative description","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68208","data_raw/portal/gsp_num_id_0156.pdf156",14,"that","cause","significant effects","direct","unfiltered_dependency_edgelist_0156.RDS"
"68209","data_raw/portal/gsp_num_id_0156.pdf156",18,"undesirable results","are occurring","that","direct","unfiltered_dependency_edgelist_0156.RDS"
"68210","data_raw/portal/gsp_num_id_0156.pdf156",18,"The determination","may depend upon","measurements","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68211","data_raw/portal/gsp_num_id_0156.pdf156",21,"this GSP","was described in","Section 4.3","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68212","data_raw/portal/gsp_num_id_0156.pdf157",2,"The GSAs","do not have","jurisdictional authority","direct","unfiltered_dependency_edgelist_0156.RDS"
"68213","data_raw/portal/gsp_num_id_0156.pdf157",2,"that","could reduce","surface water inflows","direct","unfiltered_dependency_edgelist_0156.RDS"
"68214","data_raw/portal/gsp_num_id_0156.pdf157",2,"that","could reduce into","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68215","data_raw/portal/gsp_num_id_0156.pdf157",4,"drier years","can reduce","inflows","direct","unfiltered_dependency_edgelist_0156.RDS"
"68216","data_raw/portal/gsp_num_id_0156.pdf157",4,"drier years","can reduce due","less streamflow percolation","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68217","data_raw/portal/gsp_num_id_0156.pdf157",5,"lowering","could have","potential impacts","direct","unfiltered_dependency_edgelist_0156.RDS"
"68218","data_raw/portal/gsp_num_id_0156.pdf157",5,"lowering","could have During","prolonged droughts","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68219","data_raw/portal/gsp_num_id_0156.pdf157",6,"Identified potential water uses","include","those","direct","unfiltered_dependency_edgelist_0156.RDS"
"68220","data_raw/portal/gsp_num_id_0156.pdf157",6,"that","have been identified in","the RWQCB Basin Plan","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68221","data_raw/portal/gsp_num_id_0156.pdf157",15,"Rights Decision 1638","addresses","diversion rights","direct","unfiltered_dependency_edgelist_0156.RDS"
"68222","data_raw/portal/gsp_num_id_0156.pdf157",15,"that","are located within","the Basin","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68223","data_raw/portal/gsp_num_id_0156.pdf157",15,"Camrosa WD","provides","water","direct","unfiltered_dependency_edgelist_0156.RDS"
"68224","data_raw/portal/gsp_num_id_0156.pdf157",17,"non - potable water","uses for","irrigation purposes","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68225","data_raw/portal/gsp_num_id_0156.pdf157",20,"Beneficial users","have met","their demands","direct","unfiltered_dependency_edgelist_0156.RDS"
"68226","data_raw/portal/gsp_num_id_0156.pdf158",1,"bypass requirements","have been","no reported instances","direct","unfiltered_dependency_edgelist_0156.RDS"
"68227","data_raw/portal/gsp_num_id_0156.pdf158",2,"significant effects","have not occurred with","respect","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68228","data_raw/portal/gsp_num_id_0156.pdf158",2,"groundwater levels","decline below","low levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68229","data_raw/portal/gsp_num_id_0156.pdf158",2,"groundwater levels","decline in","the future","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68230","data_raw/portal/gsp_num_id_0156.pdf158",4,"beneficial uses","do not have","significant impacts","direct","unfiltered_dependency_edgelist_0156.RDS"
"68231","data_raw/portal/gsp_num_id_0156.pdf158",6,"that","can affect","beneficial uses","direct","unfiltered_dependency_edgelist_0156.RDS"
"68232","data_raw/portal/gsp_num_id_0156.pdf158",7,"the cone","induces","surface water flow","direct","unfiltered_dependency_edgelist_0156.RDS"
"68233","data_raw/portal/gsp_num_id_0156.pdf158",7,"the cone","induces into","the well","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68234","data_raw/portal/gsp_num_id_0156.pdf158",8,"Direct depletion","is associated with","the pumping wells","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68235","data_raw/portal/gsp_num_id_0156.pdf158",9,"that","do not have","cones","direct","unfiltered_dependency_edgelist_0156.RDS"
"68236","data_raw/portal/gsp_num_id_0156.pdf158",9,"that","intersect","the streambed","direct","unfiltered_dependency_edgelist_0156.RDS"
"68237","data_raw/portal/gsp_num_id_0156.pdf158",11,"Indirect depletions","are related to","groundwater levels","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68238","data_raw/portal/gsp_num_id_0156.pdf158",11,"indirect depletion","occurs as","a result","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68239","data_raw/portal/gsp_num_id_0156.pdf158",12,"amounts","are quantified in","Section 3.2.6","prepositional","unfiltered_dependency_edgelist_0156.RDS"
"68240","data_raw/portal/gsp_num_id_0156.pdf158",13,"The minimum threshold","includes","direct depletion","direct","unfiltered_dependency_edgelist_0156.RDS"
